시도,시군구,업종,당월
제주특별자치도,서귀포시,일식음식점,203
제주특별자치도,서귀포시,자동차수리점,167
제주특별자치도,서귀포시,자전거판매점,7
제주특별자치도,서귀포시,장난감가게,16
제주특별자치도,서귀포시,정육점,88
제주특별자치도,서귀포시,제과점,143
제주특별자치도,서귀포시,종합병원,6
제주특별자치도,서귀포시,주유소,60
제주특별자치도,서귀포시,주차장운영업,17
제주특별자치도,서귀포시,중고차판매점,11
제주특별자치도,서귀포시,중식음식점,149
제주특별자치도,서귀포시,채소가게,147
제주특별자치도,서귀포시,철물점,35
제주특별자치도,서귀포시,치과의원,57
제주특별자치도,서귀포시,침구ㆍ커튼가게,56
제주특별자치도,서귀포시,커피음료점,660
제주특별자치도,서귀포시,컴퓨터판매점,15
제주특별자치도,서귀포시,통신판매업,1553
제주특별자치도,서귀포시,패스트푸드점,272
제주특별자치도,서귀포시,펜션ㆍ게스트하우스,1247
제주특별자치도,서귀포시,편의점,424
제주특별자치도,서귀포시,피부ㆍ비뇨기과의원,12
제주특별자치도,서귀포시,피부관리업,292
제주특별자치도,서귀포시,한방병원ㆍ한의원,54
제주특별자치도,서귀포시,한식음식점,3176
제주특별자치도,서귀포시,헬스클럽,49
제주특별자치도,서귀포시,호프주점,152
제주특별자치도,서귀포시,화장품가게,147
제주특별자치도,서귀포시,휴대폰가게,55
제주특별자치도,제주시,LPG 충전소,21
제주특별자치도,제주시,pc방,115
제주특별자치도,제주시,가구점,152
제주특별자치도,제주시,가전제품수리점,186
제주특별자치도,제주시,가전제품판매점,199
제주특별자치도,제주시,간이주점,119
제주특별자치도,제주시,간판광고물업,157
제주특별자치도,제주시,감정평가사,22
제주특별자치도,제주시,건강보조식품가게,162
제주특별자치도,제주시,건어물가게,80
제주특별자치도,제주시,건축사,300
제주특별자치도,제주시,결혼상담소,22
제주특별자치도,제주시,곡물가게,56
제주특별자치도,제주시,공인노무사,12
제주특별자치도,제주시,공인회계사,29
제주특별자치도,제주시,과일가게,328
제주특별자치도,제주시,교습소ㆍ공부방,643
제주특별자치도,제주시,교습학원,670
제주특별자치도,제주시,구내식당,95
제주특별자치도,제주시,기술ㆍ직업훈련학원,368
제주특별자치도,제주시,기술사,17
제주특별자치도,제주시,기타외국식음식점,674
제주특별자치도,제주시,기타음식점,308
제주특별자치도,제주시,기타일반의원,40
제주특별자치도,제주시,꽃가게,321
제주특별자치도,제주시,내과ㆍ소아과의원,128
제주특별자치도,제주시,노래방,218
제주특별자치도,제주시,담배ㆍ복권소매업,119
제주특별자치도,제주시,당구장,250
제주특별자치도,제주시,독서실,70
제주특별자치도,제주시,동물병원,73
제주특별자치도,제주시,목욕탕,77
제주특별자치도,제주시,문구점,146
제주특별자치도,제주시,미용실,1219
제주특별자치도,제주시,법무사,75
제주특별자치도,제주시,변리사,0
제주특별자치도,제주시,변호사,94
제주특별자치도,제주시,부동산중개업,1780
제주특별자치도,제주시,분식점,644
제주특별자치도,제주시,사진촬영업,452
제주특별자치도,제주시,산부인과의원,18
제주특별자치도,제주시,생선가게,394
제주특별자치도,제주시,서점,155
제주특별자치도,제주시,성형외과의원,15
제주특별자치도,제주시,세무사,128
제주특별자치도,제주시,세탁소,439
제주특별자치도,제주시,슈퍼마켓,314
제주특별자치도,제주시,스포츠교육기관,508
제주특별자치도,제주시,스포츠시설운영업,93
제주특별자치도,제주시,스포츠용품점,351
제주특별자치도,제주시,시계ㆍ귀금속점,77
제주특별자치도,제주시,식료품가게,530
제주특별자치도,제주시,신경정신과의원,25
제주특별자치도,제주시,신발가게,71
제주특별자치도,제주시,실내스크린골프점,143
제주특별자치도,제주시,실내장식가게,1426
제주특별자치도,제주시,실외골프연습장,39
제주특별자치도,제주시,안경점,96
제주특별자치도,제주시,안과의원,18
제주특별자치도,제주시,애완용품점,130
제주특별자치도,제주시,약국,247
제주특별자치도,제주시,여관ㆍ모텔,272
제주특별자치도,제주시,여행사,915
제주특별자치도,제주시,예술학원,378
제주특별자치도,제주시,예식장,16
제주특별자치도,제주시,옷가게,1328
제주특별자치도,제주시,의료용품가게,69
제주특별자치도,제주시,이륜자동차판매점,40
제주특별자치도,제주시,이발소,120
제주특별자치도,제주시,이비인후과의원,20
제주특별자치도,제주시,일반외과의원,65
제주특별자치도,제주시,일식음식점,385
제주특별자치도,제주시,자동차수리점,489
제주특별자치도,제주시,자전거판매점,29
제주특별자치도,제주시,장난감가게,55
제주특별자치도,제주시,정육점,233
제주특별자치도,제주시,제과점,402
제주특별자치도,제주시,종합병원,23
제주특별자치도,제주시,주유소,126
제주특별자치도,제주시,주차장운영업,77
제주특별자치도,제주시,중고차판매점,54
제주특별자치도,제주시,중식음식점,326
제주특별자치도,제주시,채소가게,242
제주특별자치도,제주시,철물점,85
제주특별자치도,제주시,치과의원,184
제주특별자치도,제주시,침구ㆍ커튼가게,172
제주특별자치도,제주시,커피음료점,1459
제주특별자치도,제주시,컴퓨터판매점,90
제주특별자치도,제주시,통신판매업,3847
제주특별자치도,제주시,패스트푸드점,562
제주특별자치도,제주시,펜션ㆍ게스트하우스,3465
제주특별자치도,제주시,편의점,945
제주특별자치도,제주시,피부ㆍ비뇨기과의원,41
제주특별자치도,제주시,피부관리업,831
제주특별자치도,제주시,한방병원ㆍ한의원,147
제주특별자치도,제주시,한식음식점,6864
제주특별자치도,제주시,헬스클럽,156
제주특별자치도,제주시,호프주점,385
제주특별자치도,제주시,화장품가게,600
제주특별자치도,제주시,휴대폰가게,207
충청남도,계룡시,LPG 충전소,4
충청남도,계룡시,pc방,4
충청남도,계룡시,가구점,5
충청남도,계룡시,가전제품수리점,10
충청남도,계룡시,가전제품판매점,7
충청남도,계룡시,간이주점,5
충청남도,계룡시,간판광고물업,9
충청남도,계룡시,건강보조식품가게,12
충청남도,계룡시,건어물가게,6
충청남도,계룡시,건축사,12
충청남도,계룡시,결혼상담소,0
충청남도,계룡시,곡물가게,3
충청남도,계룡시,과일가게,7
충청남도,계룡시,교습소ㆍ공부방,65
충청남도,계룡시,교습학원,54
충청남도,계룡시,구내식당,10
충청남도,계룡시,기술ㆍ직업훈련학원,25
충청남도,계룡시,기술사,0
충청남도,계룡시,기타외국식음식점,13
충청남도,계룡시,기타음식점,7
충청남도,계룡시,기타일반의원,4
충청남도,계룡시,꽃가게,23
충청남도,계룡시,내과ㆍ소아과의원,9
충청남도,계룡시,노래방,11
충청남도,계룡시,담배ㆍ복권소매업,7
충청남도,계룡시,당구장,12
충청남도,계룡시,독서실,5
충청남도,계룡시,동물병원,4
충청남도,계룡시,목욕탕,4
충청남도,계룡시,문구점,16
충청남도,계룡시,미용실,71
충청남도,계룡시,법무사,0
충청남도,계룡시,변호사,0
충청남도,계룡시,부동산중개업,71
충청남도,계룡시,분식점,46
충청남도,계룡시,사진촬영업,7
충청남도,계룡시,산부인과의원,0
충청남도,계룡시,생선가게,5
충청남도,계룡시,서점,13
충청남도,계룡시,성형외과의원,0
충청남도,계룡시,세무사,0
충청남도,계룡시,세탁소,25
충청남도,계룡시,슈퍼마켓,21
충청남도,계룡시,스포츠교육기관,32
충청남도,계룡시,스포츠시설운영업,8
충청남도,계룡시,스포츠용품점,37
충청남도,계룡시,시계ㆍ귀금속점,6
충청남도,계룡시,식료품가게,23
충청남도,계룡시,실내스크린골프점,9
충청남도,계룡시,실내장식가게,47
충청남도,계룡시,실외골프연습장,5
충청남도,계룡시,안경점,10
충청남도,계룡시,안과의원,0
충청남도,계룡시,애완용품점,11
충청남도,계룡시,약국,16
충청남도,계룡시,여관ㆍ모텔,22
충청남도,계룡시,여행사,7
충청남도,계룡시,예술학원,28
충청남도,계룡시,옷가게,57
충청남도,계룡시,의료용품가게,0
충청남도,계룡시,이륜자동차판매점,0
충청남도,계룡시,이발소,12
충청남도,계룡시,이비인후과의원,3
충청남도,계룡시,일반외과의원,0
충청남도,계룡시,일식음식점,9
충청남도,계룡시,자동차수리점,29
충청남도,계룡시,자전거판매점,0
충청남도,계룡시,장난감가게,0
충청남도,계룡시,정육점,10
충청남도,계룡시,제과점,18
충청남도,계룡시,종합병원,0
충청남도,계룡시,주유소,5
충청남도,계룡시,주차장운영업,0
충청남도,계룡시,중고차판매점,0
충청남도,계룡시,중식음식점,17
충청남도,계룡시,채소가게,9
충청남도,계룡시,철물점,5
충청남도,계룡시,치과의원,13
충청남도,계룡시,침구ㆍ커튼가게,10
충청남도,계룡시,커피음료점,82
충청남도,계룡시,컴퓨터판매점,4
충청남도,계룡시,통신판매업,282
충청남도,계룡시,패스트푸드점,47
충청남도,계룡시,펜션ㆍ게스트하우스,0
충청남도,계룡시,편의점,30
충청남도,계룡시,피부ㆍ비뇨기과의원,0
충청남도,계룡시,피부관리업,36
충청남도,계룡시,한방병원ㆍ한의원,10
충청남도,계룡시,한식음식점,297
충청남도,계룡시,헬스클럽,6
충청남도,계룡시,호프주점,11
충청남도,계룡시,화장품가게,38
충청남도,계룡시,휴대폰가게,16
충청남도,공주시,LPG 충전소,10
충청남도,공주시,pc방,12
충청남도,공주시,가구점,17
충청남도,공주시,가전제품수리점,27
충청남도,공주시,가전제품판매점,34
충청남도,공주시,간이주점,14
충청남도,공주시,간판광고물업,29
충청남도,공주시,감정평가사,0
충청남도,공주시,건강보조식품가게,36
충청남도,공주시,건어물가게,11
충청남도,공주시,건축사,36
충청남도,공주시,결혼상담소,3
충청남도,공주시,곡물가게,21
충청남도,공주시,공인노무사,0
충청남도,공주시,공인회계사,3
충청남도,공주시,과일가게,61
충청남도,공주시,교습소ㆍ공부방,66
충청남도,공주시,교습학원,74
충청남도,공주시,구내식당,70
충청남도,공주시,기술ㆍ직업훈련학원,55
충청남도,공주시,기술사,4
충청남도,공주시,기타외국식음식점,59
충청남도,공주시,기타음식점,94
충청남도,공주시,기타일반의원,3
충청남도,공주시,꽃가게,70
충청남도,공주시,내과ㆍ소아과의원,25
충청남도,공주시,노래방,43
충청남도,공주시,담배ㆍ복권소매업,43
충청남도,공주시,당구장,35
충청남도,공주시,독서실,8
충청남도,공주시,동물병원,16
충청남도,공주시,목욕탕,13
충청남도,공주시,문구점,25
충청남도,공주시,미용실,212
충청남도,공주시,법무사,13
충청남도,공주시,변호사,7
충청남도,공주시,부동산중개업,211
충청남도,공주시,분식점,101
충청남도,공주시,사진촬영업,21
충청남도,공주시,산부인과의원,4
충청남도,공주시,생선가게,15
충청남도,공주시,서점,27
충청남도,공주시,세무사,10
충청남도,공주시,세탁소,59
충청남도,공주시,슈퍼마켓,72
충청남도,공주시,스포츠교육기관,44
