업종,시도,시군구,당월,전월,전년동월
신발가게,제주특별자치도,제주시,71,71,77
신발가게,제주특별자치도,서귀포시,25,25,26
신발가게,강원특별자치도,춘천시,35,35,40
신발가게,강원특별자치도,원주시,44,44,46
신발가게,강원특별자치도,강릉시,35,35,37
신발가게,강원특별자치도,동해시,11,11,10
신발가게,강원특별자치도,태백시,12,12,12
신발가게,강원특별자치도,속초시,23,23,24
신발가게,강원특별자치도,삼척시,11,11,12
신발가게,강원특별자치도,홍천군,8,8,8
신발가게,강원특별자치도,횡성군,8,8,8
신발가게,강원특별자치도,영월군,6,6,6
신발가게,강원특별자치도,평창군,7,7,7
신발가게,강원특별자치도,정선군,4,4,5
신발가게,강원특별자치도,철원군,7,7,4
신발가게,강원특별자치도,화천군,5,5,5
신발가게,강원특별자치도,양구군,0,0,0
신발가게,강원특별자치도,인제군,6,6,6
신발가게,강원특별자치도,고성군,7,7,8
신발가게,강원특별자치도,양양군,3,0,0
안경점,서울특별시,종로구,55,55,57
안경점,서울특별시,중구,159,160,154
안경점,서울특별시,용산구,50,50,48
안경점,서울특별시,성동구,53,53,54
안경점,서울특별시,광진구,75,75,72
안경점,서울특별시,동대문구,68,70,67
안경점,서울특별시,중랑구,71,71,70
안경점,서울특별시,성북구,82,81,82
안경점,서울특별시,강북구,45,45,46
안경점,서울특별시,도봉구,49,49,51
안경점,서울특별시,노원구,82,83,88
안경점,서울특별시,은평구,78,78,76
안경점,서울특별시,서대문구,55,54,53
안경점,서울특별시,마포구,94,93,88
안경점,서울특별시,양천구,83,82,82
안경점,서울특별시,강서구,89,89,84
안경점,서울특별시,구로구,75,75,73
안경점,서울특별시,금천구,44,43,44
안경점,서울특별시,영등포구,93,93,94
안경점,서울특별시,동작구,64,64,63
안경점,서울특별시,관악구,73,73,73
안경점,서울특별시,서초구,99,99,103
안경점,서울특별시,강남구,168,167,166
안경점,서울특별시,송파구,134,133,131
안경점,서울특별시,강동구,76,77,78
안경점,부산광역시,중구,43,43,42
안경점,부산광역시,서구,14,14,14
안경점,부산광역시,동구,15,16,18
안경점,부산광역시,영도구,16,16,16
안경점,부산광역시,부산진구,74,74,75
안경점,부산광역시,동래구,68,68,67
안경점,부산광역시,남구,50,51,50
안경점,부산광역시,북구,49,48,49
안경점,부산광역시,해운대구,67,67,66
안경점,부산광역시,사하구,50,50,51
안경점,부산광역시,금정구,45,45,44
안경점,부산광역시,강서구,18,18,17
안경점,부산광역시,연제구,39,38,38
안경점,부산광역시,수영구,31,32,31
안경점,부산광역시,사상구,34,34,37
안경점,부산광역시,기장군,27,27,25
안경점,대구광역시,중구,55,55,60
안경점,대구광역시,동구,63,63,65
안경점,대구광역시,서구,40,40,41
안경점,대구광역시,남구,27,27,28
안경점,대구광역시,북구,82,81,80
안경점,대구광역시,수성구,85,85,84
안경점,대구광역시,달서구,101,101,98
안경점,대구광역시,달성군,42,41,39
안경점,대구광역시,군위군,0,0,0
안경점,인천광역시,중구,26,26,25
안경점,인천광역시,동구,7,7,6
안경점,인천광역시,미추홀구,58,59,61
안경점,인천광역시,연수구,57,57,53
안경점,인천광역시,남동구,78,78,80
안경점,인천광역시,부평구,87,86,85
안경점,인천광역시,계양구,44,44,44
안경점,인천광역시,서구,75,74,77
안경점,인천광역시,강화군,5,5,5
안경점,인천광역시,옹진군,0,0,0
안경점,광주광역시,동구,50,50,52
안경점,광주광역시,서구,66,66,70
안경점,광주광역시,남구,42,42,46
안경점,광주광역시,북구,108,106,109
안경점,광주광역시,광산구,82,81,82
안경점,대전광역시,동구,46,46,48
안경점,대전광역시,중구,51,51,52
안경점,대전광역시,서구,106,107,109
안경점,대전광역시,유성구,79,80,79
안경점,대전광역시,대덕구,33,33,32
안경점,울산광역시,중구,44,44,44
안경점,울산광역시,남구,89,89,87
안경점,울산광역시,동구,30,30,30
안경점,울산광역시,북구,35,34,32
안경점,울산광역시,울주군,34,34,33
안경점,세종특별자치시,세종시,54,54,53
안경점,경기도,수원시 장안구,43,43,45
안경점,경기도,수원시 권선구,64,64,63
안경점,경기도,수원시 팔달구,50,50,46
안경점,경기도,수원시 영통구,68,68,71
안경점,경기도,성남시 수정구,45,44,41
안경점,경기도,성남시 중원구,41,41,41
안경점,경기도,성남시 분당구,103,104,103
안경점,경기도,의정부시,84,83,83
안경점,경기도,안양시 만안구,40,40,42
안경점,경기도,안양시 동안구,53,53,53
안경점,경기도,부천시,144,144,145
안경점,경기도,광명시,47,46,50
안경점,경기도,평택시,93,93,91
안경점,경기도,동두천시,15,15,16
안경점,경기도,안산시 상록구,51,51,50
안경점,경기도,안산시 단원구,63,64,65
안경점,경기도,고양시 덕양구,56,56,57
안경점,경기도,고양시 일산동구,54,55,57
안경점,경기도,고양시 일산서구,47,47,46
안경점,경기도,과천시,9,9,9
안경점,경기도,구리시,39,40,40
안경점,경기도,남양주시,99,99,104
안경점,경기도,오산시,32,32,33
안경점,경기도,시흥시,81,81,81
안경점,경기도,군포시,33,33,34
안경점,경기도,의왕시,26,26,24
안경점,경기도,하남시,46,45,42
안경점,경기도,용인시 처인구,35,35,35
안경점,경기도,용인시 기흥구,71,71,70
안경점,경기도,용인시 수지구,55,54,54
안경점,경기도,파주시,61,60,55
안경점,경기도,이천시,38,38,38
안경점,경기도,안성시,30,30,30
안경점,경기도,김포시,66,66,65
안경점,경기도,화성시,128,128,124
안경점,경기도,광주시,42,40,38
안경점,경기도,양주시,28,28,28
안경점,경기도,포천시,20,20,21
안경점,경기도,여주시,14,14,15
안경점,경기도,연천군,6,6,6
안경점,경기도,가평군,8,8,9
안경점,경기도,양평군,15,15,15
안경점,충청북도,청주시 상당구,43,44,47
안경점,충청북도,청주시 서원구,46,46,48
안경점,충청북도,청주시 흥덕구,51,49,47
안경점,충청북도,청주시 청원구,35,35,36
안경점,충청북도,충주시,39,38,38
안경점,충청북도,제천시,23,22,22
안경점,충청북도,보은군,3,3,4
안경점,충청북도,옥천군,6,6,6
안경점,충청북도,영동군,5,5,5
안경점,충청북도,증평군,6,6,6
안경점,충청북도,진천군,10,10,11
안경점,충청북도,괴산군,4,4,4
안경점,충청북도,음성군,18,18,17
안경점,충청북도,단양군,4,4,3
안경점,충청남도,천안시 동남구,57,57,55
안경점,충청남도,천안시 서북구,72,72,71
안경점,충청남도,공주시,18,18,19
안경점,충청남도,보령시,14,14,14
안경점,충청남도,아산시,56,55,55
안경점,충청남도,서산시,23,23,23
안경점,충청남도,논산시,19,19,19
안경점,충청남도,계룡시,10,10,12
안경점,충청남도,당진시,27,27,27
안경점,충청남도,금산군,7,7,7
안경점,충청남도,부여군,7,7,7
안경점,충청남도,서천군,10,10,10
안경점,충청남도,청양군,3,3,3
안경점,충청남도,홍성군,10,10,10
안경점,충청남도,예산군,12,12,12
안경점,충청남도,태안군,7,7,7
안경점,전라북도,전주시 완산구,91,90,90
안경점,전라북도,전주시 덕진구,70,70,66
안경점,전라북도,군산시,61,60,58
안경점,전라북도,익산시,59,59,58
안경점,전라북도,정읍시,22,22,22
안경점,전라북도,남원시,13,13,14
안경점,전라북도,김제시,9,9,8
안경점,전라북도,완주군,13,13,11
안경점,전라북도,진안군,0,0,0
안경점,전라북도,무주군,3,3,3
안경점,전라북도,장수군,0,0,0
안경점,전라북도,임실군,3,3,3
안경점,전라북도,순창군,0,0,0
안경점,전라북도,고창군,10,10,10
안경점,전라북도,부안군,9,9,9
안경점,전라남도,목포시,44,44,44
안경점,전라남도,여수시,63,63,64
안경점,전라남도,순천시,64,64,63
안경점,전라남도,나주시,20,20,20
안경점,전라남도,광양시,29,29,29
안경점,전라남도,담양군,3,3,3
안경점,전라남도,곡성군,3,3,3
안경점,전라남도,구례군,0,0,0
안경점,전라남도,고흥군,10,9,10
안경점,전라남도,보성군,6,6,6
안경점,전라남도,화순군,10,10,10
안경점,전라남도,장흥군,4,4,4
안경점,전라남도,강진군,5,5,5
안경점,전라남도,해남군,8,8,7
안경점,전라남도,영암군,7,7,7
안경점,전라남도,무안군,18,17,16
안경점,전라남도,함평군,3,3,3
안경점,전라남도,영광군,8,8,9
안경점,전라남도,장성군,4,4,4
안경점,전라남도,완도군,8,8,8
안경점,전라남도,진도군,0,0,0
안경점,경상북도,포항시 남구,41,41,45
안경점,경상북도,포항시 북구,61,61,61
안경점,경상북도,경주시,47,47,48
안경점,경상북도,김천시,23,23,24
안경점,경상북도,안동시,27,27,27
안경점,경상북도,구미시,75,76,76
안경점,경상북도,영주시,23,23,22
안경점,경상북도,영천시,16,16,16
안경점,경상북도,상주시,13,13,12
안경점,경상북도,문경시,13,13,13
안경점,경상북도,경산시,45,45,45
안경점,경상북도,의성군,7,7,7
안경점,경상북도,청송군,4,4,4
안경점,경상북도,영양군,0,0,0
안경점,경상북도,영덕군,5,5,6
안경점,경상북도,청도군,5,5,5
안경점,경상북도,고령군,5,5,5
안경점,경상북도,성주군,4,4,4
안경점,경상북도,칠곡군,18,18,18
안경점,경상북도,예천군,5,5,4
안경점,경상북도,봉화군,0,0,0
안경점,경상북도,울진군,6,6,6
안경점,경상북도,울릉군,0,0,0
안경점,경상남도,창원시 의창구,42,42,41
안경점,경상남도,창원시 성산구,58,58,58
안경점,경상남도,창원시 마산합포구,44,44,42
안경점,경상남도,창원시 마산회원구,44,45,46
안경점,경상남도,창원시 진해구,38,38,38
안경점,경상남도,진주시,69,71,74
안경점,경상남도,통영시,23,23,22
안경점,경상남도,사천시,18,18,18
안경점,경상남도,김해시,96,96,94
안경점,경상남도,밀양시,16,16,16
안경점,경상남도,거제시,39,39,41
안경점,경상남도,양산시,53,53,56
안경점,경상남도,의령군,0,0,0
안경점,경상남도,함안군,8,8,8
안경점,경상남도,창녕군,12,12,11
안경점,경상남도,고성군,6,6,6
안경점,경상남도,남해군,4,4,4
안경점,경상남도,하동군,4,4,4
안경점,경상남도,산청군,3,3,3
안경점,경상남도,함양군,7,7,6
안경점,경상남도,거창군,11,11,11
안경점,경상남도,합천군,3,3,3
안경점,제주특별자치도,제주시,96,98,99
안경점,제주특별자치도,서귀포시,37,37,38
안경점,강원특별자치도,춘천시,59,58,55
안경점,강원특별자치도,원주시,60,60,62
안경점,강원특별자치도,강릉시,39,39,38
안경점,강원특별자치도,동해시,17,17,17
안경점,강원특별자치도,태백시,8,8,8
안경점,강원특별자치도,속초시,21,21,21
안경점,강원특별자치도,삼척시,11,11,11
안경점,강원특별자치도,홍천군,8,8,8
안경점,강원특별자치도,횡성군,4,4,3
안경점,강원특별자치도,영월군,3,3,3
안경점,강원특별자치도,평창군,5,5,5
안경점,강원특별자치도,정선군,0,0,0
안경점,강원특별자치도,철원군,7,7,7
안경점,강원특별자치도,화천군,3,3,3
안경점,강원특별자치도,양구군,3,3,3
안경점,강원특별자치도,인제군,6,6,5
안경점,강원특별자치도,고성군,4,4,4
안경점,강원특별자치도,양양군,4,4,4
애완용품점,서울특별시,종로구,42,42,40
애완용품점,서울특별시,중구,30,29,33
애완용품점,서울특별시,용산구,44,44,51
애완용품점,서울특별시,성동구,60,62,55
애완용품점,서울특별시,광진구,71,70,65
애완용품점,서울특별시,동대문구,56,54,52
애완용품점,서울특별시,중랑구,79,78,76
애완용품점,서울특별시,성북구,61,61,49
애완용품점,서울특별시,강북구,54,55,47
애완용품점,서울특별시,도봉구,59,59,56
애완용품점,서울특별시,노원구,70,70,60
애완용품점,서울특별시,은평구,92,88,73
애완용품점,서울특별시,서대문구,47,47,44
애완용품점,서울특별시,마포구,82,84,82
애완용품점,서울특별시,양천구,66,68,63
애완용품점,서울특별시,강서구,139,137,110
애완용품점,서울특별시,구로구,50,48,51
애완용품점,서울특별시,금천구,66,65,55
애완용품점,서울특별시,영등포구,58,58,46
애완용품점,서울특별시,동작구,40,43,37
애완용품점,서울특별시,관악구,69,68,66
애완용품점,서울특별시,서초구,94,95,84
애완용품점,서울특별시,강남구,171,168,167
애완용품점,서울특별시,송파구,128,127,127
애완용품점,서울특별시,강동구,96,95,93
애완용품점,부산광역시,중구,28,29,26
애완용품점,부산광역시,서구,19,18,17
애완용품점,부산광역시,동구,13,14,13
애완용품점,부산광역시,영도구,13,14,13
애완용품점,부산광역시,부산진구,104,104,93
애완용품점,부산광역시,동래구,62,60,55
애완용품점,부산광역시,남구,67,65,71
애완용품점,부산광역시,북구,54,53,48
애완용품점,부산광역시,해운대구,99,97,91
애완용품점,부산광역시,사하구,68,67,47
애완용품점,부산광역시,금정구,40,40,36
애완용품점,부산광역시,강서구,42,41,39
애완용품점,부산광역시,연제구,46,46,36
애완용품점,부산광역시,수영구,60,61,55
애완용품점,부산광역시,사상구,33,33,28
애완용품점,부산광역시,기장군,49,50,54
애완용품점,대구광역시,중구,48,48,47
애완용품점,대구광역시,동구,63,62,60
애완용품점,대구광역시,서구,34,33,37
애완용품점,대구광역시,남구,39,41,45
애완용품점,대구광역시,북구,77,77,70
애완용품점,대구광역시,수성구,98,96,94
